,Track ID,Genre,Listens,Artist Name,Location,Release Date
3375,6374,International,5015,Zlatne Uste Balkan Brass Band,"Brooklyn, NY 11210",2009-01-17 00:00:00
3380,6381,International,745,Raya Brass Band,"Brooklyn, NY",2009-01-17 00:00:00
3381,6382,International,1037,Sheqer,"Brooklyn, NY",2009-01-17 00:00:00
3384,6387,International,1113,Raya Brass Band,"Brooklyn, NY",2009-01-17 00:00:00
3388,6392,International,2358,Zlatne Uste Balkan Brass Band,"Brooklyn, NY 11210",2009-01-17 00:00:00
3389,6393,International,2259,Zikrayat,"Long Island City, NY",2009-01-17 00:00:00
3390,6394,International,493,Sheqer,"Brooklyn, NY",2009-01-17 00:00:00
3392,6396,International,615,Sheqer,"Brooklyn, NY",2009-01-17 00:00:00
3400,6404,Folk,2920,MV + EE,"Guilford, VT",2009-02-19 00:00:00
3401,6405,Folk,158,MV + EE,"Guilford, VT",2009-02-19 00:00:00
3402,6406,Folk,1423,MV + EE,"Guilford, VT",2009-02-19 00:00:00
3403,6407,Folk,655,MV + EE,"Guilford, VT",2009-02-19 00:00:00
3404,6408,Folk,386,MV + EE,"Guilford, VT",2009-02-19 00:00:00
3405,6409,Experimental,127,Nautical Almanac,"Baltimore, MD",2005-10-25 00:00:00
3406,6410,Experimental,180,Nautical Almanac,"Baltimore, MD",2005-10-25 00:00:00
3407,6411,Experimental,135,Nautical Almanac,"Baltimore, MD",2005-10-25 00:00:00
3414,6459,International,2512,Zikrayat,"Long Island City, NY",2009-01-17 00:00:00
3415,6460,Folk,497,Matt Bauer,"brooklyn, NY",2008-06-09 00:00:00
3416,6461,Folk,1122,Matt Bauer,"brooklyn, NY",2008-06-09 00:00:00
3417,6463,Folk,596,Matt Bauer,"brooklyn, NY",2008-06-09 00:00:00
3418,6464,Folk,484,Matt Bauer,"brooklyn, NY",2008-06-09 00:00:00
3419,6465,Folk,560,Matt Bauer,"brooklyn, NY",2008-06-09 00:00:00
3420,6466,Folk,568,Matt Bauer,"brooklyn, NY",2008-06-09 00:00:00
3421,6467,Folk,589,Matt Bauer,"brooklyn, NY",2008-06-09 00:00:00
3427,6517,Rock,2771,Sakura Madams,"Brooklyn, NY",2008-10-28 00:00:00
3428,6519,Rock,2564,Sakura Madams,"Brooklyn, NY",2008-10-28 00:00:00
3429,6520,Rock,1820,Sakura Madams,"Brooklyn, NY",2008-10-28 00:00:00
3430,6522,Rock,1848,Sakura Madams,"Brooklyn, NY",2008-10-28 00:00:00
3432,6524,Rock,1449,Schocholautte,"Brooklyn, NY",2009-02-19 00:00:00
3433,6525,Rock,1041,Schocholautte,"Brooklyn, NY",2009-02-19 00:00:00
3434,6527,Rock,888,Schocholautte,"Brooklyn, NY",2009-02-19 00:00:00
3435,6528,Rock,988,Schocholautte,"Brooklyn, NY",2009-02-19 00:00:00
3436,6529,Rock,594,Schocholautte,"Brooklyn, NY",2009-02-19 00:00:00
3437,6530,Rock,652,Schocholautte,"Brooklyn, NY",2009-02-19 00:00:00
3438,6532,Rock,752,Schocholautte,"Brooklyn, NY",2009-02-19 00:00:00
3439,6533,Rock,676,Schocholautte,"Brooklyn, NY",2009-02-19 00:00:00
3440,6534,Rock,868,Schocholautte,"Brooklyn, NY",2009-02-19 00:00:00
3441,6536,Rock,538,Schocholautte,"Brooklyn, NY",2009-02-19 00:00:00
3442,6537,Rock,690,Schocholautte,"Brooklyn, NY",2009-02-19 00:00:00
3453,6584,Spoken,607,Dale,"Milwaukee, WI",2004-05-31 00:00:00
3454,6585,Spoken,218,Dale,"Milwaukee, WI",2004-05-31 00:00:00
3455,6586,Spoken,268,Dale,"Milwaukee, WI",2004-05-31 00:00:00
3456,6587,Spoken,249,Dale,"Milwaukee, WI",2004-05-31 00:00:00
3457,6589,Spoken,184,Dale,"Milwaukee, WI",2004-05-31 00:00:00
3458,6590,Spoken,258,Dale,"Milwaukee, WI",2004-05-31 00:00:00
3459,6592,Spoken,358,Dale,"Milwaukee, WI",2004-05-31 00:00:00
3460,6593,Rock,961,Eskalators,"Brooklyn, NY",2008-11-22 00:00:00
3461,6595,Rock,737,Eskalators,"Brooklyn, NY",2008-11-22 00:00:00
3462,6596,Rock,1076,Eskalators,"Brooklyn, NY",2008-11-22 00:00:00
3463,6597,Rock,377,Eskalators,"Brooklyn, NY",2008-11-22 00:00:00
3464,6598,Rock,438,Eskalators,"Brooklyn, NY",2008-11-22 00:00:00
3465,6599,Rock,284,Eskalators,"Brooklyn, NY",2008-11-22 00:00:00
3466,6600,Rock,735,Eskalators,"Brooklyn, NY",2008-11-22 00:00:00
3467,6602,Rock,443,Eskalators,"Brooklyn, NY",2008-11-22 00:00:00
3468,6603,Hip-Hop,2088,Height With Friends,"Baltimore, MD",2009-01-25 00:00:00
3469,6604,Hip-Hop,1534,Height With Friends,"Baltimore, MD",2009-01-25 00:00:00
3470,6605,Hip-Hop,1795,Height With Friends,"Baltimore, MD",2009-01-25 00:00:00
3471,6606,Hip-Hop,1554,Height With Friends,"Baltimore, MD",2009-01-25 00:00:00
3472,6607,Hip-Hop,1598,Height With Friends,"Baltimore, MD",2009-01-25 00:00:00
3473,6608,Hip-Hop,1160,Height With Friends,"Baltimore, MD",2009-01-25 00:00:00
3474,6609,Hip-Hop,1725,Height With Friends,"Baltimore, MD",2009-01-25 00:00:00
3475,6610,Hip-Hop,1185,Height With Friends,"Baltimore, MD",2009-01-25 00:00:00
3476,6611,Hip-Hop,1628,Height With Friends,"Baltimore, MD",2009-01-25 00:00:00
3484,6636,Experimental,1105,Teeth Mountain,"Baltimore, MD",2008-09-27 00:00:00
3485,6637,Jazz,3291,Pyramid Scheme Trio,"Leverett, MA ",2008-09-05 00:00:00
3486,6638,Jazz,1874,Pyramid Scheme Trio,"Leverett, MA ",2008-09-05 00:00:00
3487,6639,Jazz,2132,Pyramid Scheme Trio,"Leverett, MA ",2008-09-05 00:00:00
3488,6640,Jazz,1550,Pyramid Scheme Trio,"Leverett, MA ",2008-09-05 00:00:00
3489,6641,Jazz,2064,Pyramid Scheme Trio,"Leverett, MA ",2008-09-05 00:00:00
3490,6654,Electronic,2508,Bruce Lenkei,"Pleasantville, NY",2004-06-23 00:00:00
3491,6655,Electronic,1965,Bruce Lenkei,"Pleasantville, NY",2004-06-23 00:00:00
3492,6656,Electronic,1722,Bruce Lenkei,"Pleasantville, NY",2004-06-23 00:00:00
3493,6657,Electronic,1358,Bruce Lenkei,"Pleasantville, NY",2004-06-23 00:00:00
3494,6658,Electronic,1329,Bruce Lenkei,"Pleasantville, NY",2004-06-23 00:00:00
3495,6660,Electronic,1287,Bruce Lenkei,"Pleasantville, NY",2004-06-23 00:00:00
3496,6661,Electronic,1433,Bruce Lenkei,"Pleasantville, NY",2004-06-23 00:00:00
3497,6662,Electronic,1073,Bruce Lenkei,"Pleasantville, NY",2004-06-23 00:00:00
3498,6663,Electronic,1352,Bruce Lenkei,"Pleasantville, NY",2004-06-23 00:00:00
3499,6664,Electronic,1266,Bruce Lenkei,"Pleasantville, NY",2004-06-23 00:00:00
3500,6666,Electronic,2281,Bruce Lenkei,"Pleasantville, NY",2004-06-23 00:00:00
3501,6667,Experimental,489,Brown Wing Overdrive,"Brooklyn & Queens, NY",2008-09-12 00:00:00
3536,6733,Electronic,2821,Robert Lippok and Beatrice Martini,"Berlin, Germany",2009-02-21 00:00:00
3539,6752,Electronic,1067,James Amoeba,"Brooklyn, NY",2008-01-01 00:00:00
3540,6753,Electronic,436,James Amoeba,"Brooklyn, NY",2008-01-01 00:00:00
3541,6754,Electronic,306,James Amoeba,"Brooklyn, NY",2008-01-01 00:00:00
3542,6755,Electronic,435,James Amoeba,"Brooklyn, NY",2008-01-01 00:00:00
3543,6756,Electronic,318,James Amoeba,"Brooklyn, NY",2008-01-01 00:00:00
3544,6757,Electronic,413,James Amoeba,"Brooklyn, NY",2008-01-01 00:00:00
3545,6758,Electronic,1136,James Amoeba,"Brooklyn, NY",2008-01-01 00:00:00
3546,6759,Electronic,1007,James Amoeba,"Brooklyn, NY",2008-01-01 00:00:00
3547,6760,Electronic,437,James Amoeba,"Brooklyn, NY",2008-01-01 00:00:00
3548,6761,Electronic,541,James Amoeba,"Brooklyn, NY",2008-01-01 00:00:00
3549,6762,Folk,1760,Matt Bauer,"brooklyn, NY",2008-06-09 00:00:00
3550,6763,Electronic,240,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3551,6764,Electronic,168,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3552,6765,Electronic,1096,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3553,6766,Electronic,118,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3554,6767,Electronic,198,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3555,6768,Electronic,92,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3556,6769,Electronic,113,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3557,6770,Electronic,442,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3558,6771,Electronic,116,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3559,6772,Electronic,786,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3560,6773,Electronic,150,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3561,6774,Electronic,915,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3562,6775,Electronic,203,Dave Public,"Warwick, RI",2009-02-13 00:00:00
3563,6776,Rock,2430,Japanische Kampfhorspiele,Germany,2008-06-08 00:00:00
3564,6777,Rock,2063,Japanische Kampfhorspiele,Germany,2008-06-08 00:00:00
3565,6778,Rock,2992,Japanische Kampfhorspiele,Germany,2008-06-08 00:00:00
3566,6779,Folk,865,Cath and Phil Tyler,"Newcastle, UK",2008-04-06 00:00:00
3567,6780,Folk,323,Cath and Phil Tyler,"Newcastle, UK",2008-04-06 00:00:00
3568,6781,Folk,359,Cath and Phil Tyler,"Newcastle, UK",2008-04-06 00:00:00
3569,6782,Folk,1355,Cath and Phil Tyler,"Newcastle, UK",2008-04-06 00:00:00
3570,6783,Folk,693,Cath and Phil Tyler,"Newcastle, UK",2008-04-06 00:00:00
3571,6784,Folk,371,Cath and Phil Tyler,"Newcastle, UK",2008-04-06 00:00:00
3572,6785,Folk,569,Cath and Phil Tyler,"Newcastle, UK",2008-04-06 00:00:00
3573,6786,Folk,309,Cath and Phil Tyler,"Newcastle, UK",2008-04-06 00:00:00
3574,6787,Folk,532,Cath and Phil Tyler,"Newcastle, UK",2008-04-06 00:00:00
3575,6788,Rock,2759,Peelander-Z,Japan,2002-06-21 00:00:00
3589,6802,International,4725,Watcha Clan,"Marselle, France",2009-01-10 00:00:00
3590,6803,International,2312,Watcha Clan,"Marselle, France",2009-01-10 00:00:00
3597,6828,Rock,98,The Jowe Head Band,"London, UK",2008-07-12 00:00:00
3598,6829,Rock,181,The Jowe Head Band,"London, UK",2008-07-12 00:00:00
3599,6830,Rock,84,The Jowe Head Band,"London, UK",2008-07-12 00:00:00
3600,6831,Rock,182,The Jowe Head Band,"London, UK",2008-07-12 00:00:00
3601,6832,Rock,298,The Jowe Head Band,"London, UK",2008-07-12 00:00:00
3602,6833,Rock,153,The Jowe Head Band,"London, UK",2008-07-12 00:00:00
3603,6834,Rock,218,The Jowe Head Band,"London, UK",2008-07-12 00:00:00
3604,6835,Rock,138,The Jowe Head Band,"London, UK",2008-07-12 00:00:00
3605,6839,Rock,61,Jerusalem &amp; The Starbaskets,"Columbia, MO",2008-11-25 00:00:00
3606,6840,Rock,212,Jerusalem &amp; The Starbaskets,"Columbia, MO",2008-11-25 00:00:00
3607,6841,Rock,120,Jerusalem &amp; The Starbaskets,"Columbia, MO",2008-11-25 00:00:00
3608,6843,Rock,108,Jerusalem &amp; The Starbaskets,"Columbia, MO",2008-11-25 00:00:00
3609,6846,Rock,315,Jerusalem &amp; The Starbaskets,"Columbia, MO",2008-11-25 00:00:00
3610,6848,Rock,121,Jerusalem &amp; The Starbaskets,"Columbia, MO",2008-11-25 00:00:00
3611,6849,Rock,184,The Jowe Head Band,"London, UK",2008-07-12 00:00:00
3612,6850,Rock,547,The Jowe Head Band,"London, UK",2008-07-12 00:00:00
3613,6851,Rock,80,The Jowe Head Band,"London, UK",2008-07-12 00:00:00
3632,6880,Spoken,593,Jaap Blonk,"Arnhem, Netherlands",2009-03-26 00:00:00
3633,6881,Spoken,619,Jaap Blonk,"Arnhem, Netherlands",2009-03-26 00:00:00
3643,6963,Jazz,1204,Hat City Intuitive,"Bethel/Arlington/Brooklyn, USA",1997-10-12 00:00:00
3644,6964,Jazz,11919,Hat City Intuitive,"Bethel/Arlington/Brooklyn, USA",1997-10-12 00:00:00
3645,6965,Jazz,788,Hat City Intuitive,"Bethel/Arlington/Brooklyn, USA",1997-10-12 00:00:00
3646,6966,Jazz,1212,Hat City Intuitive,"Bethel/Arlington/Brooklyn, USA",1997-10-12 00:00:00
3647,6967,Jazz,1184,Hat City Intuitive,"Bethel/Arlington/Brooklyn, USA",1997-10-12 00:00:00
3648,6968,Jazz,897,Hat City Intuitive,"Bethel/Arlington/Brooklyn, USA",1997-10-12 00:00:00
3649,7011,Electronic,5633,junior85,"Galway, Ireland
",2009-03-08 00:00:00
3650,7012,Electronic,794,junior85,"Galway, Ireland
",2009-03-08 00:00:00
3651,7013,Electronic,1105,junior85,"Galway, Ireland
",2009-03-08 00:00:00
3652,7014,Electronic,813,junior85,"Galway, Ireland
",2009-03-08 00:00:00
3653,7015,Electronic,707,junior85,"Galway, Ireland
",2009-03-08 00:00:00
3654,7016,Electronic,811,junior85,"Galway, Ireland
",2009-03-08 00:00:00
3655,7020,Electronic,324,junior85,"Galway, Ireland
",2009-02-23 00:00:00
3656,7021,Electronic,332,junior85,"Galway, Ireland
",2009-02-23 00:00:00
3657,7022,Electronic,204,junior85,"Galway, Ireland
",2009-02-23 00:00:00
3658,7023,Electronic,303,junior85,"Galway, Ireland
",2009-02-23 00:00:00
3659,7044,Electronic,294,junior85,"Galway, Ireland
",2009-02-23 00:00:00
3660,7045,Electronic,376,junior85,"Galway, Ireland
",2009-02-23 00:00:00
3668,7063,Rock,121,Tough Darts!,NY,2009-02-12 00:00:00
3669,7064,Rock,135,Tough Darts!,NY,2009-02-12 00:00:00
3670,7065,Rock,96,Tough Darts!,NY,2009-02-12 00:00:00
3671,7066,Rock,285,Tough Darts!,NY,2009-02-12 00:00:00
3672,7067,Rock,87,Tough Darts!,NY,2009-02-12 00:00:00
3673,7068,Rock,86,Tough Darts!,NY,2009-02-12 00:00:00
3674,7069,Rock,116,Tough Darts!,NY,2009-02-12 00:00:00
3675,7070,Rock,91,Tough Darts!,NY,2009-02-12 00:00:00
3676,7071,Rock,85,Tough Darts!,NY,2009-02-12 00:00:00
3677,7073,Rock,146,Tough Darts!,NY,2009-02-12 00:00:00
3678,7074,Rock,165,Tough Darts!,NY,2009-02-12 00:00:00
3679,7075,Rock,120,Tough Darts!,NY,2009-02-12 00:00:00
3680,7110,Rock,135,Tough Darts!,NY,2009-02-12 00:00:00
3690,7121,Folk,544,P.G. Six,"Brooklyn, NY",2001-06-21 00:00:00
3691,7122,Folk,193,P.G. Six,"Brooklyn, NY",2001-06-21 00:00:00
3692,7123,Folk,515,P.G. Six,"Brooklyn, NY",2001-06-21 00:00:00
3693,7124,Folk,241,P.G. Six,"Brooklyn, NY",2001-06-21 00:00:00
3704,7174,Experimental,395,Double Leopards,"Brooklyn, NY",2003-06-22 00:00:00
3723,7206,Experimental,223,Double Leopards,"Brooklyn, NY",2003-06-22 00:00:00
3724,7207,Experimental,443,Double Leopards,"Brooklyn, NY",2003-06-22 00:00:00
3725,7208,Rock,464,Monotonix,Israel,2008-07-14 00:00:00
3726,7209,Rock,205,Monotonix,Israel,2008-07-14 00:00:00
3727,7210,Rock,979,Monotonix,Israel,2008-07-14 00:00:00
3728,7211,Rock,481,Monotonix,Israel,2008-07-14 00:00:00
3729,7212,Rock,221,Monotonix,Israel,2008-07-14 00:00:00
3730,7213,Rock,701,Monotonix,Israel,2008-07-14 00:00:00
3731,7259,Rock,389,Monotonix,Israel,2008-10-30 00:00:00
3732,7260,Rock,249,Monotonix,Israel,2008-10-30 00:00:00
3733,7261,Rock,309,Monotonix,Israel,2008-10-30 00:00:00
3734,7262,Rock,584,Monotonix,Israel,2008-10-30 00:00:00
3735,7263,Rock,304,Monotonix,Israel,2008-10-30 00:00:00
3758,7373,Experimental,4325,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3759,7374,Experimental,3373,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3760,7375,Experimental,2555,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3761,7376,Experimental,1418,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3762,7377,Experimental,2508,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3763,7378,Experimental,1277,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3764,7379,Experimental,2252,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3765,7380,Experimental,2074,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3766,7381,Experimental,979,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3767,7382,Experimental,1467,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3768,7383,Experimental,1847,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3769,7384,Experimental,879,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3770,7385,Experimental,11911,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3771,7386,Experimental,930,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3772,7387,Experimental,952,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3773,7388,Experimental,869,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3774,7389,Experimental,1749,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3775,7390,Experimental,6553,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3776,7391,Experimental,29134,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3777,7393,Experimental,867,Lucky Dragons,"Los Angeles, CA",2002-01-01 00:00:00
3809,7449,Rock,1086,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3810,7450,Rock,1401,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3811,7451,Rock,1259,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3812,7452,Rock,1286,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3813,7453,Rock,988,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3814,7454,Rock,339,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3815,7455,Rock,1133,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3816,7456,Rock,997,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3817,7457,Rock,618,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3818,7458,Rock,330,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3819,7459,Rock,809,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3820,7460,Rock,798,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3821,7461,Rock,470,Brian Jonestown Massacre,"San Francisco, CA",2008-09-19 00:00:00
3834,7474,Rock,956,Mors Ontologica,"Columbus, OH",2008-03-24 00:00:00
3835,7475,Rock,277,Mors Ontologica,"Columbus, OH",2008-03-24 00:00:00
3836,7476,Rock,206,Mors Ontologica,"Columbus, OH",2008-03-24 00:00:00
3837,7477,Rock,181,Mors Ontologica,"Columbus, OH",2008-03-24 00:00:00
3838,7478,Rock,214,Mors Ontologica,"Columbus, OH",2008-03-24 00:00:00
3839,7479,Rock,236,Mors Ontologica,"Columbus, OH",2008-03-24 00:00:00
3840,7480,Rock,196,Mors Ontologica,"Columbus, OH",2008-03-24 00:00:00
3841,7481,Hip-Hop,1601,BrokeMC,"Brooklyn, NY",2008-11-07 00:00:00
3842,7482,Hip-Hop,1625,BrokeMC,"Brooklyn, NY",2008-11-07 00:00:00
3843,7483,Hip-Hop,1413,BrokeMC,"Brooklyn, NY",2008-11-07 00:00:00
3844,7484,Hip-Hop,968,BrokeMC,"Brooklyn, NY",2008-11-07 00:00:00
3845,7485,Hip-Hop,1004,BrokeMC,"Brooklyn, NY",2008-11-07 00:00:00
3846,7487,Hip-Hop,1232,BrokeMC,"Brooklyn, NY",2008-11-07 00:00:00
3847,7488,Hip-Hop,1824,BrokeMC,"Brooklyn, NY",2008-11-07 00:00:00
3848,7489,Hip-Hop,1816,BrokeMC,"Brooklyn, NY",2008-11-07 00:00:00
3849,7490,Hip-Hop,1713,BrokeMC,"Brooklyn, NY",2008-11-07 00:00:00
3850,7491,Hip-Hop,1461,BrokeMC,"Brooklyn, NY",2008-11-07 00:00:00
3851,7492,Hip-Hop,2178,BrokeMC,"Brooklyn, NY",2008-11-07 00:00:00
3863,7525,Rock,267,Strapping Fieldhands,"Philadelphia, PA",2002-01-18 00:00:00
3868,7537,Experimental,303,So Percussion,"Brooklyn, NY  11222",2005-05-04 00:00:00
3869,7538,Experimental,371,So Percussion,"Brooklyn, NY  11222",2004-04-28 00:00:00
3870,7540,Experimental,15462,Z'EV,TERRA,2007-04-17 00:00:00
3871,7541,Electronic,389,Antiguo Automata Mexicano,"Monterray, Mexico",2008-09-29 00:00:00
3872,7542,Electronic,700,Antiguo Automata Mexicano,"Monterray, Mexico",2008-09-29 00:00:00
3873,7543,Electronic,1387,Antiguo Automata Mexicano,"Monterray, Mexico",2008-09-29 00:00:00
3874,7544,Electronic,325,Antiguo Automata Mexicano,"Monterray, Mexico",2008-09-29 00:00:00
3875,7545,Electronic,1147,Antiguo Automata Mexicano,"Monterray, Mexico",2008-09-29 00:00:00
3876,7546,Electronic,596,Antiguo Automata Mexicano,"Monterray, Mexico",2008-09-29 00:00:00
3878,7548,Experimental,964,Z'EV,TERRA,2006-08-03 00:00:00
3879,7549,Experimental,636,Z'EV,TERRA,2006-08-03 00:00:00
3880,7550,Experimental,480,Z'EV,TERRA,2006-08-03 00:00:00
3881,7551,Experimental,388,Z'EV,TERRA,2006-08-03 00:00:00
3882,7552,Experimental,442,Z'EV,TERRA,2006-08-03 00:00:00
3883,7553,Experimental,362,Z'EV,TERRA,2006-08-03 00:00:00
3884,7554,Experimental,26492,Z'EV,TERRA,2006-08-03 00:00:00
3885,7555,Experimental,368,Z'EV,TERRA,2006-08-03 00:00:00
3886,7556,Experimental,483,Z'EV,TERRA,2006-08-03 00:00:00
3887,7557,Experimental,513,Alvaro,"Konstanz, Germany",2003-11-18 00:00:00
3888,7558,Experimental,220,Alvaro,"Konstanz, Germany",2003-11-18 00:00:00
3889,7559,Experimental,157,Alvaro,"Konstanz, Germany",2003-11-18 00:00:00
3890,7561,Experimental,205,Alvaro,"Konstanz, Germany",2003-11-18 00:00:00
3891,7562,Experimental,355,Alvaro,"Konstanz, Germany",2003-11-18 00:00:00
3892,7594,Experimental,288,Alvaro,"Konstanz, Germany",2003-11-18 00:00:00
3909,7709,Folk,1416,Mia Doi Todd,"Los Angeles, California.",2005-03-03 00:00:00
3910,7710,Folk,811,Mia Doi Todd,"Los Angeles, California.",2005-03-03 00:00:00
3911,7711,Folk,859,Mia Doi Todd,"Los Angeles, California.",2005-03-03 00:00:00
3912,7712,Folk,1172,Mia Doi Todd,"Los Angeles, California.",2005-03-03 00:00:00
3913,7713,Folk,666,Mia Doi Todd,"Los Angeles, California.",2005-03-03 00:00:00
3914,7714,Folk,549,Mia Doi Todd,"Los Angeles, California.",2005-03-03 00:00:00
3916,7757,Experimental,333,Blues Control,USA,2007-02-13 00:00:00
3917,7758,Experimental,503,Blues Control,USA,2007-02-13 00:00:00
3918,7759,Experimental,431,Blues Control,USA,2007-02-13 00:00:00
3919,7760,Experimental,386,Blues Control,USA,2007-02-13 00:00:00
3920,7761,Experimental,233,Blues Control,USA,2007-02-13 00:00:00
3921,7762,Electronic,636,junior85,"Galway, Ireland
",2009-03-15 00:00:00
3922,7763,Electronic,323,junior85,"Galway, Ireland
",2009-03-15 00:00:00
3923,7764,Electronic,355,junior85,"Galway, Ireland
",2009-03-15 00:00:00
3924,7766,Electronic,258,junior85,"Galway, Ireland
",2009-03-15 00:00:00
3925,7767,Electronic,265,junior85,"Galway, Ireland
",2009-03-15 00:00:00
3926,7768,Electronic,388,junior85,"Galway, Ireland
",2009-03-15 00:00:00
3934,7777,Rock,1277,Bonedust,"Providence, RI",2006-01-01 00:00:00
3935,7778,Rock,1536,Bonedust,"Providence, RI",2006-01-01 00:00:00
3936,7779,Rock,884,Bonedust,"Providence, RI",2006-01-01 00:00:00
3937,7780,Rock,930,Bonedust,"Providence, RI",2006-01-01 00:00:00
3938,7781,Rock,694,Bonedust,"Providence, RI",2006-01-01 00:00:00
3939,7782,Rock,1422,Bonedust,"Providence, RI",2006-01-01 00:00:00
3944,7802,Experimental,360,Bob Ostertag,"San Francisco, CA",2001-01-01 00:00:00
3945,7803,Experimental,299,Bob Ostertag,"San Francisco, CA",2001-01-01 00:00:00
3946,7824,Experimental,923,Bob Ostertag,"San Francisco, CA",2007-10-01 00:00:00
3970,7864,Rock,1612,Boss Hog,"New York, NY",2008-12-20 00:00:00
3971,7865,Rock,2087,Boss Hog,"New York, NY",2008-12-20 00:00:00
3972,7866,Rock,759,Boss Hog,"New York, NY",2008-12-20 00:00:00
3973,7867,Rock,612,Boss Hog,"New York, NY",2008-12-20 00:00:00
3974,7868,Rock,867,Boss Hog,"New York, NY",2008-12-20 00:00:00
3975,7869,Rock,1452,Boss Hog,"New York, NY",2008-12-20 00:00:00
3976,7870,Rock,949,Boss Hog,"New York, NY",2008-12-20 00:00:00
3977,7871,Rock,905,Boss Hog,"New York, NY",2008-12-20 00:00:00
3978,7872,Rock,2630,Boss Hog,"New York, NY",2008-12-20 00:00:00
3979,7873,Rock,1421,Boss Hog,"New York, NY",2008-12-20 00:00:00
3980,7874,Rock,1709,Boss Hog,"New York, NY",2008-12-20 00:00:00
3981,7875,Rock,703,Boss Hog,"New York, NY",2008-12-20 00:00:00
3982,7876,Rock,1460,Boss Hog,"New York, NY",2008-12-20 00:00:00
3983,7891,Rock,207,Box Elders,"Omaha, NE",2009-01-22 00:00:00
3984,7892,Rock,151,Box Elders,"Omaha, NE",2009-01-22 00:00:00
3985,7893,Rock,126,Box Elders,"Omaha, NE",2009-01-22 00:00:00
3986,7894,Rock,89,Box Elders,"Omaha, NE",2009-01-22 00:00:00
3987,7895,Rock,117,Box Elders,"Omaha, NE",2009-01-22 00:00:00
3988,7896,Rock,132,Box Elders,"Omaha, NE",2009-01-22 00:00:00
3989,7897,Rock,66,Box Elders,"Omaha, NE",2009-01-22 00:00:00
3990,7898,Rock,97,Box Elders,"Omaha, NE",2009-01-22 00:00:00
3991,7899,Rock,77,Box Elders,"Omaha, NE",2009-01-22 00:00:00
3992,7900,Rock,104,Box Elders,"Omaha, NE",2009-01-22 00:00:00
3993,7901,Rock,85,Box Elders,"Omaha, NE",2009-01-22 00:00:00
3994,7902,Rock,131,Box Elders,"Omaha, NE",2009-01-22 00:00:00
4025,7994,Rock,371,Dinowalrus,"Brooklyn, NY",2009-01-28 00:00:00
4026,7995,Rock,206,Dinowalrus,"Brooklyn, NY",2009-01-28 00:00:00
4027,7996,Rock,199,Dinowalrus,"Brooklyn, NY",2009-01-28 00:00:00
4028,7997,Rock,189,Dinowalrus,"Brooklyn, NY",2009-01-28 00:00:00
